cell_id,cell_type,institution
1247,ER2,UCSF
1248,ER2,UCSF
1249,ER2,UCSF
1250,ER2,UCSF
1251,ER2,UCSF
1252,ER2,UCSF
1253,ER2,UCSF
1254,ER2,UCSF
1255,ER2,UCSF
1256,ER2,UCSF
1257,ER2,UCSF
1258,ER2,UCSF
1259,ER2,UCSF
1260,ER2,UCSF
1261,ER2,UCSF
1262,ER2,UCSF
1263,ER2,UCSF
1264,ER2,UCSF
1265,ER2,UCSF
1266,ER2,UCSF
1267,ER2,UCSF
1268,ER2,UCSF
1269,ER2,UCSF
1270,ER2,UCSF
1271,ER2,UCSF
1272,ER2,UCSF
1273,ER2,UCSF
1274,ER2,UCSF
1275,ER2,UCSF
1276,ER2,UCSF
1277,ER2,UCSF
1278,ER2,UCSF
1279,ER2,UCSF
1280,ER2,UCSF
1281,ER2,UCSF
1282,ER2,UCSF
1283,ER2,UCSF
1284,ER2,UCSF
1285,ER2,UCSF
1286,ER2,UCSF
1287,ER2,UCSF
1288,ER2,UCSF
1289,ER2,UCSF
1290,ER2,UCSF
1291,ER2,UCSF
1292,ER2,UCSF
1293,ER2,UCSF
1294,ER2,UCSF
1295,ER2,UCSF
1296,ER2,UCSF
1297,ER2,UCSF
1298,ER2,UCSF
1299,ER2,UCSF
1300,ER2,UCSF
1301,ER2,UCSF
1302,ER2,UCSF
1303,ER2,UCSF
1304,ER2,UCSF
1305,ER2,UCSF
1306,ER2,UCSF
1307,ER2,UCSF
1308,ER2,UCSF
1309,ER2,UCSF
1310,ER2,UCSF
1311,ER2,UCSF
1312,ER2,UCSF
1313,ER2,UCSF
1314,ER2,UCSF
1315,ER2,UCSF
1316,ER2,UCSF
1317,ER2,UCSF
1318,ER2,UCSF
1319,ER2,UCSF
1320,ER2,UCSF
1321,ER2,UCSF
1322,ER2,UCSF
1323,ER2,UCSF
1324,ER2,UCSF
1325,ER2,UCSF
1326,ER2,UCSF
1327,ER2,UCSF
1328,ER2,UCSF
1329,ER2,UCSF
1330,ER2,UCSF
1331,ER2,UCSF
1332,ER2,UCSF
1333,ER2,UCSF
1334,ER2,UCSF
1335,ER2,UCSF
1336,ER2,UCSF
1337,ER2,UCSF
1338,ER2,UCSF
1339,ER2,UCSF
1340,ER2,UCSF
1341,ER2,UCSF
1342,ER2,UCSF
1343,ER2,UCSF
1344,ER2,UCSF
1345,ER2,UCSF
1346,ER2,UCSF
1347,ER2,UCSF
1348,ER2,UCSF
1349,ER2,UCSF
1350,ER2,UCSF
1351,ER2,UCSF
1352,ER2,UCSF
1353,ER2,UCSF
1354,ER2,UCSF
1355,ER2,UCSF
1356,ER2,UCSF
1357,ER2,UCSF
1358,ER2,UCSF
1359,ER2,UCSF
1360,ER2,UCSF
1361,ER2,UCSF
1362,ER2,UCSF
1363,ER2,UCSF
1364,ER2,UCSF
1365,ER2,UCSF
1366,ER2,UCSF
1367,ER2,UCSF
1368,ER2,UCSF
1369,ER2,UCSF
1370,ER2,UCSF
1371,ER2,UCSF
1372,ER2,UCSF
1373,ER2,UCSF
1374,ER2,UCSF
1375,ER2,UCSF
1376,ER2,UCSF
1377,ER2,UCSF
1378,ER2,UCSF
1379,ER2,UCSF
1380,ER2,UCSF
1381,ER2,UCSF
1382,ER2,UCSF
1383,ER2,UCSF
1384,ER2,UCSF
1385,ER2,UCSF
1386,ER2,UCSF
1387,ER2,UCSF
1388,ER2,UCSF
1389,ER2,UCSF
1390,ER2,UCSF
1391,ER2,UCSF
1392,ER2,UCSF
1393,ER2,UCSF
1394,ER2,UCSF
1395,ER2,UCSF
1396,ER2,UCSF
1397,ER2,UCSF
1398,ER2,UCSF
1399,ER2,UCSF
1400,ER2,UCSF
1401,ER2,UCSF
1402,ER2,UCSF
1403,ER2,UCSF
1404,ER2,UCSF
1405,ER2,UCSF
1406,ER2,UCSF
1407,ER2,UCSF
1408,ER2,UCSF
1409,ER2,UCSF
1410,ER2,UCSF
1411,ER2,UCSF
1412,ER2,UCSF
1413,ER2,UCSF
1414,ER2,UCSF
1415,ER2,UCSF
1416,ER2,UCSF
1417,ER2,UCSF
1418,ER2,UCSF
1419,ER2,UCSF
1420,ER2,UCSF
1421,ER2,UCSF
1422,ER2,UCSF
1423,ER2,UCSF
1424,ER2,UCSF
1425,ER2,UCSF
1426,ER2,UCSF
1427,ER2,UCSF
1428,ER2,UCSF
1429,ER2,UCSF
1430,ER2,UCSF
1431,ER2,UCSF
1432,ER2,UCSF
1433,ER2,UCSF
1434,ER2,UCSF
1435,ER2,UCSF
1436,ER2,UCSF
1437,ER2,UCSF
1438,ER2,UCSF
1439,ER2,UCSF
1440,ER2,UCSF
1441,ER2,UCSF
1442,ER2,UCSF
1443,ER2,UCSF
1444,ER2,UCSF
1445,ER2,UCSF
1446,ER2,UCSF
1447,ER2,UCSF
1448,ER2,UCSF
1449,ER2,UCSF
1450,ER2,UCSF
1451,ER2,UCSF
1452,ER2,UCSF
1453,ER2,UCSF
1454,ER2,UCSF
1455,ER2,UCSF
1456,ER2,UCSF
1457,ER2,UCSF
1458,ER2,UCSF
1459,ER2,UCSF
1460,ER2,UCSF
1461,ER2,UCSF
1462,ER2,UCSF
1463,ER2,UCSF
1464,ER2,UCSF
1465,ER2,UCSF
1466,ER2,UCSF
1467,ER2,UCSF
1468,ER2,UCSF
1469,ER2,UCSF
1470,ER2,UCSF
1471,ER2,UCSF
1472,ER2,UCSF
1473,ER2,UCSF
1474,ER2,UCSF
1475,ER2,UCSF
1476,ER2,UCSF
1477,ER2,UCSF
1478,ER2,UCSF
1479,ER2,UCSF
1480,ER2,UCSF
1481,ER2,UCSF
1482,ER2,UCSF
1483,ER2,UCSF
1484,ER2,UCSF
1485,ER2,UCSF
1486,ER2,UCSF
1487,ER2,UCSF
1488,ER2,UCSF
1489,ER2,UCSF
1490,ER2,UCSF
1491,ER2,UCSF
1492,ER2,UCSF
1493,ER2,UCSF
1494,ER2,UCSF
1495,ER2,UCSF
1496,ER2,UCSF
1497,ER2,UCSF
1498,ER2,UCSF
1499,ER2,UCSF
1500,ER2,UCSF
1501,ER2,UCSF
1502,ER2,UCSF
1503,ER2,UCSF
1504,ER2,UCSF
1505,ER2,UCSF
1506,ER2,UCSF
1507,ER2,UCSF
1508,ER2,UCSF
1509,ER2,UCSF
1510,ER2,UCSF
1511,ER2,UCSF
1512,ER2,UCSF
1513,ER2,UCSF
1514,ER2,UCSF
1515,ER2,UCSF
1516,ER2,UCSF
1517,ER2,UCSF
1518,ER2,UCSF
1519,ER2,UCSF
1520,ER2,UCSF
1521,ER2,UCSF
1522,ER2,UCSF
1523,ER2,UCSF
1524,ER2,UCSF
1525,ER2,UCSF
1526,ER2,UCSF
1527,ER2,UCSF
1528,ER2,UCSF
1529,ER2,UCSF
1530,ER2,UCSF
1531,ER2,UCSF
1532,ER2,UCSF
1533,ER2,UCSF
1534,ER2,UCSF
1535,ER2,UCSF
1536,ER2,UCSF
1537,ER2,UCSF
1538,ER2,UCSF
1539,ER2,UCSF
1540,ER2,UCSF
1541,ER2,UCSF
1542,ER2,UCSF
1543,ER2,UCSF
1544,ER2,UCSF
1545,ER2,UCSF
1546,ER2,UCSF
1547,ER2,UCSF
1548,ER2,UCSF
1549,ER2,UCSF
1550,ER2,UCSF
1551,ER2,UCSF
1552,ER2,UCSF
1553,ER2,UCSF
1554,ER2,UCSF
1555,ER2,UCSF
1556,ER2,UCSF
1557,ER2,UCSF
1558,ER2,UCSF
1559,ER2,UCSF
1560,ER2,UCSF
1561,ER2,UCSF
1562,ER2,UCSF
1563,ER2,UCSF
1564,ER2,UCSF
1565,ER2,UCSF
1566,ER2,UCSF
1567,ER2,UCSF
1568,ER2,UCSF
1569,ER2,UCSF
1570,ER2,UCSF
1571,ER2,UCSF
1572,ER2,UCSF
1573,ER2,UCSF
1574,ER2,UCSF
1575,ER2,UCSF
1576,ER2,UCSF
1577,ER2,UCSF
1578,ER2,UCSF
1579,ER2,UCSF
1580,ER2,UCSF
1581,ER2,UCSF
1582,ER2,UCSF
1583,ER2,UCSF
1584,ER2,UCSF
1585,ER2,UCSF
1586,ER2,UCSF
1587,ER2,UCSF
1588,ER2,UCSF
1589,ER2,UCSF
1590,ER2,UCSF
1591,ER2,UCSF
1592,ER2,UCSF
1593,ER2,UCSF
1594,ER2,UCSF
1595,ER2,UCSF
1596,ER2,UCSF
1597,ER2,UCSF
1598,ER2,UCSF
1599,ER2,UCSF
1600,ER2,UCSF
1601,ER2,UCSF
1602,ER2,UCSF
1603,ER2,UCSF
1604,ER2,UCSF
1605,ER2,UCSF
1606,ER2,UCSF
1607,ER2,UCSF
1608,ER2,UCSF
1609,ER2,UCSF
1610,ER2,UCSF
1611,ER2,UCSF
1612,ER2,UCSF
1613,ER2,UCSF
1614,ER2,UCSF
1615,ER2,UCSF
1616,ER2,UCSF
1617,ER2,UCSF
1618,ER2,UCSF
1619,ER2,UCSF
1620,ER2,UCSF
1621,ER2,UCSF
1622,ER2,UCSF
1623,ER2,UCSF
1624,ER2,UCSF
1625,ER2,UCSF
1626,ER2,UCSF
1627,ER2,UCSF
1628,ER2,UCSF
1629,ER2,UCSF
1630,ER2,UCSF
1631,ER2,UCSF
1632,ER2,UCSF
1633,ER2,UCSF
1634,ER2,UCSF
1635,ER2,UCSF
1636,ER2,UCSF
1637,ER2,UCSF
1638,ER2,UCSF
1639,ER2,UCSF
1640,ER2,UCSF
1641,ER2,UCSF
1642,ER2,UCSF
1643,ER2,UCSF
1644,ER2,UCSF
1645,ER2,UCSF
1646,ER2,UCSF
1647,ER2,UCSF
1648,ER2,UCSF
1649,ER2,UCSF
1650,ER2,UCSF
1651,ER2,UCSF
1652,ER2,UCSF
1653,ER2,UCSF
1654,ER2,UCSF
1655,ER2,UCSF
1656,ER2,UCSF
1657,ER2,UCSF
1658,ER2,UCSF
1659,ER2,UCSF
1660,ER2,UCSF
1661,ER2,UCSF
1662,ER2,UCSF
1663,ER2,UCSF
1664,ER2,UCSF
1665,ER2,UCSF
1666,ER2,UCSF
1667,ER2,UCSF
1668,ER2,UCSF
1669,ER2,UCSF
1670,ER2,UCSF
1671,ER2,UCSF
1672,ER2,UCSF
1673,ER2,UCSF
1674,ER2,UCSF
1675,ER2,UCSF
1676,ER2,UCSF
1677,ER2,UCSF
1678,ER2,UCSF
1679,ER2,UCSF
1680,ER2,UCSF
1681,ER2,UCSF
1682,ER2,UCSF
1683,ER2,UCSF
1684,ER2,UCSF
1685,ER2,UCSF
1686,ER2,UCSF
1687,ER2,UCSF
1688,ER2,UCSF
1689,ER2,UCSF
1690,ER2,UCSF
1691,ER2,UCSF
1692,ER2,UCSF
1693,ER2,UCSF
1694,ER2,UCSF
1695,ER2,UCSF
1696,ER2,UCSF
1697,ER2,UCSF
1698,ER2,UCSF
1699,ER2,UCSF
1700,ER2,UCSF
1701,ER2,UCSF
1702,ER2,UCSF
1703,ER2,UCSF
1704,ER2,UCSF
1705,ER2,UCSF
1706,ER2,UCSF
1707,ER2,UCSF
1708,ER2,UCSF
1709,ER2,UCSF
1710,ER2,UCSF
1711,ER2,UCSF
1712,ER2,UCSF
1713,ER2,UCSF
1714,ER2,UCSF
1715,ER2,UCSF
1716,ER2,UCSF
1717,ER2,UCSF
1718,ER2,UCSF
1719,ER2,UCSF
1720,ER2,UCSF
1721,ER2,UCSF
1722,ER2,UCSF
1723,ER2,UCSF
1724,ER2,UCSF
1725,ER2,UCSF
1726,ER2,UCSF
1727,ER2,UCSF
1728,ER2,UCSF
1729,ER2,UCSF
1730,ER2,UCSF
1731,ER2,UCSF
1732,ER2,UCSF
1733,ER2,UCSF
1734,ER2,UCSF
1735,ER2,UCSF
1736,ER2,UCSF
1737,ER2,UCSF
1738,ER2,UCSF
1739,ER2,UCSF
1740,ER2,UCSF
1741,ER2,UCSF
1742,ER2,UCSF
1743,ER2,UCSF
1744,ER2,UCSF
1745,ER2,UCSF
1746,ER2,UCSF
1747,ER2,UCSF
1748,ER2,UCSF
1749,ER2,UCSF
1750,ER2,UCSF
1751,ER2,UCSF
1752,ER2,UCSF
1753,ER2,UCSF
1754,ER2,UCSF
1755,ER2,UCSF
1756,ER2,UCSF
1757,ER2,UCSF
1758,ER2,UCSF
1759,ER2,UCSF
1760,ER2,UCSF
1761,ER2,UCSF
1762,ER2,UCSF
1763,ER2,UCSF
1764,ER2,UCSF
1765,ER2,UCSF
1766,ER2,UCSF
1767,ER2,UCSF
1768,ER2,UCSF
1769,ER2,UCSF
1770,ER2,UCSF
1771,ER2,UCSF
1772,ER2,UCSF
1773,ER2,UCSF
1774,ER2,UCSF
1775,ER2,UCSF
1776,ER2,UCSF
1777,ER2,UCSF
1778,ER2,UCSF
1779,ER2,UCSF
1780,ER2,UCSF
1781,ER2,UCSF
1782,ER2,UCSF
1783,ER2,UCSF
1784,ER2,UCSF
1785,ER2,UCSF
1786,ER2,UCSF
1787,ER2,UCSF
1788,ER2,UCSF
1789,ER2,UCSF
1790,ER2,UCSF
1791,ER2,UCSF
1792,ER2,UCSF
1793,ER2,UCSF
1794,ER2,UCSF
1795,ER2,UCSF
1796,ER2,UCSF
1797,ER2,UCSF
1798,ER2,UCSF
1799,ER2,UCSF
1800,ER2,UCSF
1801,ER2,UCSF
1802,ER2,UCSF
1803,ER2,UCSF
1804,ER2,UCSF
1805,ER2,UCSF
1806,ER2,UCSF
1807,ER2,UCSF
1808,ER2,UCSF
1809,ER2,UCSF
1810,ER2,UCSF
1811,ER2,UCSF
1812,ER2,UCSF
1813,ER2,UCSF
1814,ER2,UCSF
1815,ER2,UCSF
1816,ER2,UCSF
1817,ER2,UCSF
1818,ER2,UCSF
1819,ER2,UCSF
1820,ER2,UCSF
1821,ER2,UCSF
1822,ER2,UCSF
1823,ER2,UCSF
1824,ER2,UCSF
1825,ER2,UCSF
1826,ER2,UCSF
1827,ER2,UCSF
1828,ER2,UCSF
1829,ER2,UCSF
1830,ER2,UCSF
1831,ER2,UCSF
1832,ER2,UCSF
1833,ER2,UCSF
1834,ER2,UCSF
1835,ER2,UCSF
1836,ER2,UCSF
1837,ER2,UCSF
1838,ER2,UCSF
1839,ER2,UCSF
1840,ER2,UCSF
1841,ER2,UCSF
1842,ER2,UCSF
1843,ER2,UCSF
1844,ER2,UCSF
1845,ER2,UCSF
1846,ER2,UCSF
1847,ER2,UCSF
1848,ER2,UCSF
1849,ER2,UCSF
1850,ER2,UCSF
1851,ER2,UCSF
1852,ER2,UCSF
1853,ER2,UCSF
1854,ER2,UCSF
1855,ER2,UCSF
1856,ER2,UCSF
1857,ER2,UCSF
1858,ER2,UCSF
1859,ER2,UCSF
1860,ER2,UCSF
1861,ER2,UCSF
1862,ER2,UCSF
1863,ER2,UCSF
1864,ER2,UCSF
1865,ER2,UCSF
1866,ER2,UCSF
1867,ER2,UCSF
1868,ER2,UCSF
1869,ER2,UCSF
1870,ER2,UCSF
1871,ER2,UCSF
1872,ER2,UCSF
1873,ER2,UCSF
1874,ER2,UCSF
1875,ER2,UCSF
1876,ER2,UCSF
1877,ER2,UCSF
1878,ER2,UCSF
1879,ER2,UCSF
1880,ER2,UCSF
1881,ER2,UCSF
1882,ER2,UCSF
1883,ER2,UCSF
1884,ER2,UCSF
1885,ER2,UCSF
1886,ER2,UCSF
1887,ER2,UCSF
1888,ER2,UCSF
1889,ER2,UCSF
1890,ER2,UCSF
1891,ER2,UCSF
1892,ER2,UCSF
1893,ER2,UCSF
1894,ER2,UCSF
1895,ER2,UCSF
1896,ER2,UCSF
1897,ER2,UCSF
1898,ER2,UCSF
1899,ER2,UCSF
1900,ER2,UCSF
1901,ER2,UCSF
1902,ER2,UCSF
1903,ER2,UCSF
1904,ER2,UCSF
1905,ER2,UCSF
1906,ER2,UCSF
1907,ER2,UCSF
1908,ER2,UCSF
1909,ER2,UCSF
1910,ER2,UCSF
1911,ER2,UCSF
1912,ER2,UCSF
1913,ER2,UCSF
1914,ER2,UCSF
1915,ER2,UCSF
1916,ER2,UCSF
1917,ER2,UCSF
1918,ER2,UCSF
1919,ER2,UCSF
1920,ER2,UCSF
1921,ER2,UCSF
1922,ER2,UCSF
1923,ER2,UCSF
1924,ER2,UCSF
1925,ER2,UCSF
1926,ER2,UCSF
1927,ER2,UCSF
1928,ER2,UCSF
1929,ER2,UCSF
1930,ER2,UCSF
1931,ER2,UCSF
1932,ER2,UCSF
1933,ER2,UCSF
1934,ER2,UCSF
1935,ER2,UCSF
1936,ER2,UCSF
1937,ER2,UCSF
1938,ER2,UCSF
1939,ER2,UCSF
1940,ER2,UCSF
1941,ER2,UCSF
1942,ER2,UCSF
1943,ER2,UCSF
1944,ER2,UCSF
1945,ER2,UCSF
1946,ER2,UCSF
1947,ER2,UCSF
1948,ER2,UCSF
1949,ER2,UCSF
1950,ER2,UCSF
1951,ER2,UCSF
1952,ER2,UCSF
1953,ER2,UCSF
1954,ER2,UCSF
1955,ER2,UCSF
1956,ER2,UCSF
1957,ER2,UCSF
1958,ER2,UCSF
1959,ER2,UCSF
1960,ER2,UCSF
1961,ER2,UCSF
1962,ER2,UCSF
1963,ER2,UCSF
1964,ER2,UCSF
1965,ER2,UCSF
1966,ER2,UCSF
1967,ER2,UCSF
1968,ER2,UCSF
1969,ER2,UCSF
1970,ER2,UCSF
1971,ER2,UCSF
1972,ER2,UCSF
1973,ER2,UCSF
1974,ER2,UCSF
1975,ER2,UCSF
1976,ER2,UCSF
1977,ER2,UCSF
1978,ER2,UCSF
1979,ER2,UCSF
1980,ER2,UCSF
1981,ER2,UCSF
1982,ER2,UCSF
1983,ER2,UCSF
1984,ER2,UCSF
1985,ER2,UCSF
1986,ER2,UCSF
1987,ER2,UCSF
1988,ER2,UCSF
1989,ER2,UCSF
1990,ER2,UCSF
1991,ER2,UCSF
1992,ER2,UCSF
1993,ER2,UCSF
1994,ER2,UCSF
1995,ER2,UCSF
1996,ER2,UCSF
1997,ER2,UCSF
1998,ER2,UCSF
1999,ER2,UCSF
2000,ER2,UCSF
2001,ER2,UCSF
2002,ER2,UCSF
2003,ER2,UCSF
2004,ER2,UCSF
2005,ER2,UCSF
2006,ER2,UCSF
2007,ER2,UCSF
2008,ER2,UCSF
2009,ER2,UCSF
2010,ER2,UCSF
2011,ER2,UCSF
2012,ER2,UCSF
2013,ER2,UCSF
2014,ER2,UCSF
2015,ER2,UCSF
2016,ER2,UCSF
2017,ER2,UCSF
2018,ER2,UCSF
2019,ER2,UCSF
2020,ER2,UCSF
2021,ER2,UCSF
2022,ER2,UCSF
2023,ER2,UCSF
2024,ER2,UCSF
2025,ER2,UCSF
2026,ER2,UCSF
2027,ER2,UCSF
2028,ER2,UCSF
2029,ER2,UCSF
2030,ER2,UCSF
2031,ER2,UCSF
2032,ER2,UCSF
2033,ER2,UCSF
2034,ER2,UCSF
2035,ER2,UCSF
2036,ER2,UCSF
2037,ER2,UCSF
2038,ER2,UCSF
2039,ER2,UCSF
2040,ER2,UCSF
2041,ER2,UCSF
2042,ER2,UCSF
2043,ER2,UCSF
2044,ER2,UCSF
2045,ER2,UCSF
2046,ER2,UCSF
2047,ER2,UCSF
2048,ER2,UCSF
2049,ER2,UCSF
2050,ER2,UCSF
2051,ER2,UCSF
2052,ER2,UCSF
2053,ER2,UCSF
2054,ER2,UCSF
2055,ER2,UCSF
2056,ER2,UCSF
2057,ER2,UCSF
2058,ER2,UCSF
2059,ER2,UCSF
2060,ER2,UCSF
2061,ER2,UCSF
2062,ER2,UCSF
2063,ER2,UCSF
2064,ER2,UCSF
2065,ER2,UCSF
2066,ER2,UCSF
2067,ER2,UCSF
2068,ER2,UCSF
2069,ER2,UCSF
2070,ER2,UCSF
2071,ER2,UCSF
2072,ER2,UCSF
2073,ER2,UCSF
2074,ER2,UCSF
2075,ER2,UCSF
2076,ER2,UCSF
2077,ER2,UCSF
2078,ER2,UCSF
2079,ER2,UCSF
2080,ER2,UCSF
2081,ER2,UCSF
2082,ER2,UCSF
2083,ER2,UCSF
2084,ER2,UCSF
2085,ER2,UCSF
2086,ER2,UCSF
2087,ER2,UCSF
2088,ER2,UCSF
2089,ER2,UCSF
2090,ER2,UCSF
2091,ER2,UCSF
2092,ER2,UCSF
2093,ER2,UCSF
2094,ER2,UCSF
2095,ER2,UCSF
2096,ER2,UCSF
2097,ER2,UCSF
2098,ER2,UCSF
2099,ER2,UCSF
2100,ER2,UCSF
2101,ER2,UCSF
2102,ER2,UCSF
2103,ER2,UCSF
2104,ER2,UCSF
2105,ER2,UCSF
2106,ER2,UCSF
2107,ER2,UCSF
2108,ER2,UCSF
2109,ER2,UCSF
2110,ER2,UCSF
2111,ER2,UCSF
2112,ER2,UCSF
2113,ER2,UCSF
2114,ER2,UCSF
2115,ER2,UCSF
2116,ER2,UCSF
2117,ER2,UCSF
2118,ER2,UCSF
2119,ER2,UCSF
2120,ER2,UCSF
2121,ER2,UCSF
2122,ER2,UCSF
2123,ER2,UCSF
2124,ER2,UCSF
2125,ER2,UCSF
2126,ER2,UCSF
2127,ER2,UCSF
2128,ER2,UCSF
2129,ER2,UCSF
2130,ER2,UCSF
2131,ER2,UCSF
2132,ER2,UCSF
2133,ER2,UCSF
2134,ER2,UCSF
2135,ER2,UCSF
2136,ER2,UCSF
2137,ER2,UCSF
2138,ER2,UCSF
2139,ER2,UCSF
2140,ER2,UCSF
2141,ER2,UCSF
2142,ER2,UCSF
2143,ER2,UCSF
2144,ER2,UCSF
2145,ER2,UCSF
2146,ER2,UCSF
2147,ER2,UCSF
2148,ER2,UCSF
2149,ER2,UCSF
2150,ER2,UCSF
2151,ER2,UCSF
2152,ER2,UCSF
2153,ER2,UCSF
2154,ER2,UCSF
2155,ER2,UCSF
2156,ER2,UCSF
2157,ER2,UCSF
2158,ER2,UCSF
2159,ER2,UCSF
2160,ER2,UCSF
2161,ER2,UCSF
2162,ER2,UCSF
2163,ER2,UCSF
2164,ER2,UCSF
2165,ER2,UCSF
2166,ER2,UCSF
2167,ER2,UCSF
2168,ER2,UCSF
2169,ER2,UCSF
2170,ER2,UCSF
2171,ER2,UCSF
2172,ER2,UCSF
2173,ER2,UCSF
2174,ER2,UCSF
2175,ER2,UCSF
2176,ER2,UCSF
2177,ER2,UCSF
2178,ER2,UCSF
2179,ER2,UCSF
2180,ER2,UCSF
2181,ER2,UCSF
2182,ER2,UCSF
2183,ER2,UCSF
2184,ER2,UCSF
2185,ER2,UCSF
2186,ER2,UCSF
2187,ER2,UCSF
2188,ER2,UCSF
2189,ER2,UCSF
2190,ER2,UCSF
2191,ER2,UCSF
2192,ER2,UCSF
2193,ER2,UCSF
2194,ER2,UCSF
2195,ER2,UCSF
2196,ER2,UCSF
2197,ER2,UCSF
2198,ER2,UCSF
2199,ER2,UCSF
2200,ER2,UCSF
2201,ER2,UCSF
2202,ER2,UCSF
2203,ER2,UCSF
2204,ER2,UCSF
2205,ER2,UCSF
2206,ER2,UCSF
2207,ER2,UCSF
2208,ER2,UCSF
2209,ER2,UCSF
2210,ER2,UCSF
2211,ER2,UCSF
2212,ER2,UCSF
2213,ER2,UCSF
2214,ER2,UCSF
2215,ER2,UCSF
2216,ER2,UCSF
2217,ER2,UCSF
2218,ER2,UCSF
2219,ER2,UCSF
2220,ER2,UCSF
2221,ER2,UCSF
2222,ER2,UCSF
2223,ER2,UCSF
2224,ER2,UCSF
2225,ER2,UCSF
2226,ER2,UCSF
2227,ER2,UCSF
2228,ER2,UCSF
2229,ER2,UCSF
2230,ER2,UCSF
2231,ER2,UCSF
2232,PL2,UCSF
2233,PL2,UCSF
2234,PL2,UCSF
2235,PL2,UCSF
2236,PL2,UCSF
2237,PL2,UCSF
2238,PL2,UCSF
2239,PL2,UCSF
2240,PL2,UCSF
2241,PL2,UCSF
2242,PL2,UCSF
2243,PL2,UCSF
2244,PL2,UCSF
2245,PL2,UCSF
2246,PL2,UCSF
2247,PL2,UCSF
2248,PL2,UCSF
2249,PL2,UCSF
2250,PL2,UCSF
2251,PL2,UCSF
2252,PL2,UCSF
2253,PL2,UCSF
2254,PL2,UCSF
2255,PL2,UCSF
2256,PL2,UCSF
2257,PL2,UCSF
2258,PL2,UCSF
2259,PL2,UCSF
2260,PL2,UCSF
2261,PL2,UCSF
2262,PL2,UCSF
2263,PL2,UCSF
2264,PL2,UCSF
2265,PL2,UCSF
2266,PL2,UCSF
2267,PL2,UCSF
2268,PL2,UCSF
2269,PL2,UCSF
2270,PL2,UCSF
2271,PL2,UCSF
2272,PL2,UCSF
2273,PL2,UCSF
2274,PL2,UCSF
2275,PL2,UCSF
2276,PL2,UCSF
2277,PL2,UCSF
2278,PL2,UCSF
2279,PL2,UCSF
2280,PL2,UCSF
2281,PL2,UCSF
2282,PL2,UCSF
2283,PL2,UCSF
2284,PL2,UCSF
2285,PL2,UCSF
2286,PL2,UCSF
2287,PL2,UCSF
2288,PL2,UCSF
2289,PL2,UCSF
2290,PL2,UCSF
2291,PL2,UCSF
2292,PL2,UCSF
2293,PL2,UCSF
2294,PL2,UCSF
2295,PL2,UCSF
2296,PL2,UCSF
2297,PL2,UCSF
2298,PL2,UCSF
2299,PL2,UCSF
2300,PL2,UCSF
2301,PL2,UCSF
2302,PL2,UCSF
2303,PL2,UCSF
2304,PL2,UCSF
2305,PL2,UCSF
2306,PL2,UCSF
2307,PL2,UCSF
2308,PL2,UCSF
2309,PL2,UCSF
2310,PL2,UCSF
2311,PL2,UCSF
2312,PL2,UCSF
2313,PL2,UCSF
2314,PL2,UCSF
2315,PL2,UCSF
2316,PL2,UCSF
2317,PL2,UCSF
2318,PL2,UCSF
2319,PL2,UCSF
2320,PL2,UCSF
2321,PL2,UCSF
2322,PL2,UCSF
2323,PL2,UCSF
2324,PL2,UCSF
2325,PL2,UCSF
2326,PL2,UCSF
2327,PL2,UCSF
2328,PL2,UCSF
2329,PL2,UCSF
2330,PL2,UCSF
2331,PL2,UCSF
2332,PL2,UCSF
2333,PL2,UCSF
2334,PL2,UCSF
2335,PL2,UCSF
2336,PL2,UCSF
2337,PL2,UCSF
2338,PL2,UCSF
2339,PL2,UCSF
2340,PL2,UCSF
2341,PL2,UCSF
2342,PL2,UCSF
2343,PL2,UCSF
2344,PL2,UCSF
2345,PL2,UCSF
2346,PL2,UCSF
2347,PL2,UCSF
2348,PL2,UCSF
2349,PL2,UCSF
2350,PL2,UCSF
2351,PL2,UCSF
2352,PL2,UCSF
2353,PL2,UCSF
2354,PL2,UCSF
2355,PL2,UCSF
2356,PL2,UCSF
2357,PL2,UCSF
2358,PL2,UCSF
2359,PL2,UCSF
2360,PL2,UCSF
2361,PL2,UCSF
2362,PL2,UCSF
2363,PL2,UCSF
2364,PL2,UCSF
2365,PL2,UCSF
2366,PL2,UCSF
2367,PL2,UCSF
2368,PL2,UCSF
2369,PL2,UCSF
2370,PL2,UCSF
2371,PL2,UCSF
2372,PL2,UCSF
2373,PL2,UCSF
2374,PL2,UCSF
2375,PL2,UCSF
2376,PL2,UCSF
2377,PL2,UCSF
2378,PL2,UCSF
2379,PL2,UCSF
2380,PL2,UCSF
2381,PL2,UCSF
2382,PL2,UCSF
2383,PL2,UCSF
2384,PL2,UCSF
2385,PL2,UCSF
2386,PL2,UCSF
2387,PL2,UCSF
2388,PL2,UCSF
2389,PL2,UCSF
2390,PL2,UCSF
2391,PL2,UCSF
2392,PL2,UCSF
2393,PL2,UCSF
2394,PL2,UCSF
2395,PL2,UCSF
2396,PL2,UCSF
2397,PL2,UCSF
2398,PL2,UCSF
2399,PL2,UCSF
2400,PL2,UCSF
2401,PL2,UCSF
2402,PL2,UCSF
2403,PL2,UCSF
2404,PL2,UCSF
2405,PL2,UCSF
2406,PL2,UCSF
2407,PL2,UCSF
2408,PL2,UCSF
2409,PL2,UCSF
2410,PL2,UCSF
2411,PL2,UCSF
